query_id,query,rank,chunk_id,relevant_chunk_id,tfidf_score,dense_score,hybrid_score,is_relevant,helpful,latency,alpha
Q5,Improving language models by retrieving from trillions of tokens Algorithm 1: Overview of Retro mode,1,140,144,0.36242895330443764,0.609798014163971,0.898846315509837,0,0,0.041015625,0.7
Q5,Improving language models by retrieving from trillions of tokens Algorithm 1: Overview of Retro mode,2,172,144,0.24828970485916768,0.6933649778366089,0.8750789266192291,0,0,0.041015625,0.7
Q5,Improving language models by retrieving from trillions of tokens Algorithm 1: Overview of Retro mode,3,142,144,0.25984358451078987,0.664512038230896,0.8602283911138962,0,0,0.041015625,0.7
Q5,Improving language models by retrieving from trillions of tokens Algorithm 1: Overview of Retro mode,4,154,144,0.2831286000965475,0.6325730085372925,0.8524768863308442,0,0,0.041015625,0.7
Q5,Improving language models by retrieving from trillions of tokens Algorithm 1: Overview of Retro mode,5,152,144,0.2904950455331807,0.6107989549636841,0.8401500582716153,0,0,0.041015625,0.7
Q6,function S(.) rather than exploiting the last-token representation for relevance scoring. score(.) i,1,873,873,0.12074620589391671,0.5627093315124512,0.923819374066037,1,1,0.045937299728393555,0.7
Q6,function S(.) rather than exploiting the last-token representation for relevance scoring. score(.) i,2,728,873,0.16184416459110973,0.4571778476238251,0.8870367866099576,0,1,0.045937299728393555,0.7
Q6,function S(.) rather than exploiting the last-token representation for relevance scoring. score(.) i,3,799,873,0.1003365016991819,0.5190757513046265,0.8392809144223732,0,1,0.045937299728393555,0.7
Q6,function S(.) rather than exploiting the last-token representation for relevance scoring. score(.) i,4,870,873,0.1341064204026038,0.44113075733184814,0.8184439106960831,0,1,0.045937299728393555,0.7
Q6,function S(.) rather than exploiting the last-token representation for relevance scoring. score(.) i,5,963,873,0.06406637829912715,0.528520405292511,0.7821590690633881,0,1,0.045937299728393555,0.7
Q7,January 2025 Figure 3. Overall Performance in Mitigating Hallucinations on HaluBenchsmall 4.3. Resul,1,748,748,0.31002590552386133,0.4245373606681824,0.7992158701279963,1,1,0.06772518157958984,0.7
Q7,January 2025 Figure 3. Overall Performance in Mitigating Hallucinations on HaluBenchsmall 4.3. Resul,2,749,748,0.057057946487803074,0.6459856033325195,0.7552127415494765,0,1,0.06772518157958984,0.7
Q7,January 2025 Figure 3. Overall Performance in Mitigating Hallucinations on HaluBenchsmall 4.3. Resul,3,754,748,0.19853986826242023,0.3626333475112915,0.6352075941577175,0,1,0.06772518157958984,0.7
Q7,January 2025 Figure 3. Overall Performance in Mitigating Hallucinations on HaluBenchsmall 4.3. Resul,4,746,748,0.13904424783306535,0.3992023169994354,0.6107925722885665,0,1,0.06772518157958984,0.7
Q7,January 2025 Figure 3. Overall Performance in Mitigating Hallucinations on HaluBenchsmall 4.3. Resul,5,1371,748,0.043974975410230085,0.45391055941581726,0.5684009623456932,0,1,0.06772518157958984,0.7
Q8,173 176 173 172 ArguAna 176 179 173 182 BioASQ 206 228 244 234 Climate-Fever 57 60 62 62 DBPedia-ent,1,620,620,0.21898062483546188,0.43778324127197266,0.8019245730051684,1,1,0.03589153289794922,0.7
Q8,173 176 173 172 ArguAna 176 179 173 182 BioASQ 206 228 244 234 Climate-Fever 57 60 62 62 DBPedia-ent,2,875,620,0.04688234404616589,0.6512304544448853,0.7642280592163676,0,1,0.03589153289794922,0.7
Q8,173 176 173 172 ArguAna 176 179 173 182 BioASQ 206 228 244 234 Climate-Fever 57 60 62 62 DBPedia-ent,3,906,620,0.03647359799843238,0.5337119698524475,0.6409130799942262,0,1,0.03589153289794922,0.7
Q8,173 176 173 172 ArguAna 176 179 173 182 BioASQ 206 228 244 234 Climate-Fever 57 60 62 62 DBPedia-ent,4,632,620,0.04799859192859993,0.5124504566192627,0.6369717505969961,0,1,0.03589153289794922,0.7
Q8,173 176 173 172 ArguAna 176 179 173 182 BioASQ 206 228 244 234 Climate-Fever 57 60 62 62 DBPedia-ent,5,1945,620,0.03719668632017038,0.4982084333896637,0.6089569341556436,0,1,0.03589153289794922,0.7
Q9,Published in Transactions on Machine Learning Research (08/2022) Table 1: Unsupervised recall@k on t,1,491,491,0.16401156192121918,0.5350710153579712,0.9245098367501239,1,1,0.025181055068969727,0.7
Q9,Published in Transactions on Machine Learning Research (08/2022) Table 1: Unsupervised recall@k on t,2,503,491,0.14357463278273136,0.557955265045166,0.9183255741394959,0,1,0.025181055068969727,0.7
Q9,Published in Transactions on Machine Learning Research (08/2022) Table 1: Unsupervised recall@k on t,3,495,491,0.13918032739707836,0.5414119362831116,0.8936479926302875,0,1,0.025181055068969727,0.7
Q9,Published in Transactions on Machine Learning Research (08/2022) Table 1: Unsupervised recall@k on t,4,484,491,0.19728512078549013,0.42055749893188477,0.8505418166212955,0,1,0.025181055068969727,0.7
Q9,Published in Transactions on Machine Learning Research (08/2022) Table 1: Unsupervised recall@k on t,5,1844,491,0.07838009108418437,0.5237227082252502,0.781950683622435,0,1,0.025181055068969727,0.7
Q10,Traditional RAG Retrieval Ranker Reader LongRAG Long Retrieval Long Reader Figure 1: Traditional RAG,1,278,278,0.5264311194836192,0.6756048798561096,0.999999987509196,1,1,0.019672870635986328,0.7
Q10,Traditional RAG Retrieval Ranker Reader LongRAG Long Retrieval Long Reader Figure 1: Traditional RAG,2,285,278,0.396297833027177,0.5904120802879333,0.8482523026183184,0,1,0.019672870635986328,0.7
Q10,Traditional RAG Retrieval Ranker Reader LongRAG Long Retrieval Long Reader Figure 1: Traditional RAG,3,277,278,0.3466203523346212,0.5919045805931091,0.8213016260786943,0,1,0.019672870635986328,0.7
Q10,Traditional RAG Retrieval Ranker Reader LongRAG Long Retrieval Long Reader Figure 1: Traditional RAG,4,374,278,0.287023779969967,0.5832189917564392,0.7794287704021194,0,1,0.019672870635986328,0.7
Q10,Traditional RAG Retrieval Ranker Reader LongRAG Long Retrieval Long Reader Figure 1: Traditional RAG,5,300,278,0.1584701515589773,0.6109918355941772,0.7314629037291067,0,1,0.019672870635986328,0.7
Q11,"design its usage. Generally speaking, the contributions of this paper are1: • We proposed to evaluat",1,1894,1894,0.18333856061907292,0.29061609506607056,0.8155936463205312,1,1,0.04671478271484375,0.7
Q11,"design its usage. Generally speaking, the contributions of this paper are1: • We proposed to evaluat",2,396,1894,0.18333856061907292,0.29061609506607056,0.8155936463205312,0,1,0.04671478271484375,0.7
Q11,"design its usage. Generally speaking, the contributions of this paper are1: • We proposed to evaluat",3,1394,1894,0.0,0.43863582611083984,0.699999988079071,0,1,0.04671478271484375,0.7
Q11,"design its usage. Generally speaking, the contributions of this paper are1: • We proposed to evaluat",4,340,1894,0.0,0.43863582611083984,0.699999988079071,0,1,0.04671478271484375,0.7
Q11,"design its usage. Generally speaking, the contributions of this paper are1: • We proposed to evaluat",5,2001,1894,0.0,0.4318361282348633,0.6915287375450134,0,1,0.04671478271484375,0.7
Q12,"Improving language models by retrieving from trillions of tokens Sampling. When sampling, at the end",1,142,145,0.2699753074733864,0.7299165725708008,0.9788992870662776,0,1,0.10317111015319824,0.7
Q12,"Improving language models by retrieving from trillions of tokens Sampling. When sampling, at the end",2,145,145,0.21854102995610808,0.710525393486023,0.9052246012826206,1,1,0.10317111015319824,0.7
Q12,"Improving language models by retrieving from trillions of tokens Sampling. When sampling, at the end",3,146,145,0.14628766701562057,0.7009040117263794,0.8167387945216313,0,1,0.10317111015319824,0.7
Q12,"Improving language models by retrieving from trillions of tokens Sampling. When sampling, at the end",4,164,145,0.09603480534174437,0.7546840906143188,0.8067150864539411,0,1,0.10317111015319824,0.7
Q12,"Improving language models by retrieving from trillions of tokens Sampling. When sampling, at the end",5,139,145,0.15277945546514604,0.6706689596176147,0.7981937496069822,0,1,0.10317111015319824,0.7
Q13,Training Retriever Top-20 Top-100 NQ TriviaQA WQ TREC SQuAD NQ TriviaQA WQ TREC SQuAD None BM25 59.1,1,416,416,0.43286405249694027,0.5714014768600464,0.8522553616256906,1,1,0.06640768051147461,0.7
Q13,Training Retriever Top-20 Top-100 NQ TriviaQA WQ TREC SQuAD NQ TriviaQA WQ TREC SQuAD None BM25 59.1,2,420,416,0.35214863928204954,0.5822783708572388,0.8065980618205371,0,1,0.06640768051147461,0.7
Q13,Training Retriever Top-20 Top-100 NQ TriviaQA WQ TREC SQuAD NQ TriviaQA WQ TREC SQuAD None BM25 59.1,3,546,416,0.4386915383565789,0.4996633529663086,0.7933195405320448,0,1,0.06640768051147461,0.7
Q13,Training Retriever Top-20 Top-100 NQ TriviaQA WQ TREC SQuAD NQ TriviaQA WQ TREC SQuAD None BM25 59.1,4,997,416,0.12137422513614914,0.7353059649467468,0.7830019707346974,0,1,0.06640768051147461,0.7
Q13,Training Retriever Top-20 Top-100 NQ TriviaQA WQ TREC SQuAD NQ TriviaQA WQ TREC SQuAD None BM25 59.1,5,978,416,0.12137422513614914,0.7353059649467468,0.7830019707346974,0,1,0.06640768051147461,0.7
Q14,"deviation at the beginning, and then drop. In particular, the QPS of NSSG increases as the standard ",1,1608,1608,0.2853345233413464,0.4947923719882965,0.9637133347409874,1,1,0.04822659492492676,0.7
Q14,"deviation at the beginning, and then drop. In particular, the QPS of NSSG increases as the standard ",2,1607,1608,0.3245962247350007,0.36057695746421814,0.845396327048187,0,1,0.04822659492492676,0.7
Q14,"deviation at the beginning, and then drop. In particular, the QPS of NSSG increases as the standard ",3,1767,1608,0.1599771007911186,0.39076361060142517,0.7280234074789249,0,1,0.04822659492492676,0.7
Q14,"deviation at the beginning, and then drop. In particular, the QPS of NSSG increases as the standard ",4,1417,1608,0.12967624394540844,0.3640911281108856,0.6692943656595342,0,1,0.04822659492492676,0.7
Q14,"deviation at the beginning, and then drop. In particular, the QPS of NSSG increases as the standard ",5,1541,1608,0.11879139043888544,0.34458228945732117,0.6367619285493382,0,1,0.04822659492492676,0.7
Q15,"within the framework of multi-stage ranking, we characterize the latency vs. effectiveness tradeoff ",1,962,962,0.3628645602673761,0.5658684968948364,0.9999999872523163,1,1,0.04886126518249512,0.7
Q15,"within the framework of multi-stage ranking, we characterize the latency vs. effectiveness tradeoff ",2,843,962,0.30353622729959795,0.5385979413986206,0.9238613639814985,0,1,0.04886126518249512,0.7
Q15,"within the framework of multi-stage ranking, we characterize the latency vs. effectiveness tradeoff ",3,438,962,0.18343207574993944,0.516197681427002,0.8023138549449451,0,1,0.04886126518249512,0.7
Q15,"within the framework of multi-stage ranking, we characterize the latency vs. effectiveness tradeoff ",4,855,962,0.1347119125953972,0.5296728610992432,0.7754194648503493,0,1,0.04886126518249512,0.7
Q15,"within the framework of multi-stage ranking, we characterize the latency vs. effectiveness tradeoff ",5,845,962,0.20053802998378767,0.4599902331829071,0.7606237786521581,0,1,0.04886126518249512,0.7
Q16,"As an intelligent assistant, your primary objective is to answer questions based on information with",1,1348,1351,0.3391869319836606,0.5244004726409912,0.9192017784810715,0,1,0.04071688652038574,0.7
Q16,"As an intelligent assistant, your primary objective is to answer questions based on information with",2,1351,1351,0.16029066208707152,0.6048320531845093,0.8417719549503241,1,1,0.04071688652038574,0.7
Q16,"As an intelligent assistant, your primary objective is to answer questions based on information with",3,1353,1351,0.1716532289874934,0.5502198934555054,0.7969606538352555,0,1,0.04071688652038574,0.7
Q16,"As an intelligent assistant, your primary objective is to answer questions based on information with",4,1352,1351,0.15077605737681096,0.5452812910079956,0.7735343894928077,0,1,0.04071688652038574,0.7
Q16,"As an intelligent assistant, your primary objective is to answer questions based on information with",5,658,1351,0.10106237645908026,0.5616745948791504,0.7460322759312584,0,1,0.04071688652038574,0.7
Q17,Improving language models by retrieving from trillions of tokens Table 6 | Sample - Beavers are inte,1,142,155,0.23906140939753462,0.6908915042877197,0.8525771796280627,0,1,0.04292631149291992,0.7
Q17,Improving language models by retrieving from trillions of tokens Table 6 | Sample - Beavers are inte,2,155,155,0.3404848419879805,0.5446213483810425,0.8171541562806162,1,1,0.04292631149291992,0.7
Q17,Improving language models by retrieving from trillions of tokens Table 6 | Sample - Beavers are inte,3,164,155,0.05895728237051941,0.7589459419250488,0.7519470426261664,0,1,0.04292631149291992,0.7
Q17,Improving language models by retrieving from trillions of tokens Table 6 | Sample - Beavers are inte,4,146,155,0.13667477753140495,0.6684733629226685,0.7432391565013918,0,1,0.04292631149291992,0.7
Q17,Improving language models by retrieving from trillions of tokens Table 6 | Sample - Beavers are inte,5,139,155,0.13528523142467805,0.6386950016021729,0.7166101406081187,0,1,0.04292631149291992,0.7
Q18,"and query difficulty. Below, we summarize our main contributions. (1) More systematic definition of ",1,1715,1715,0.33188631805221497,0.5274285078048706,0.9510292878648443,1,1,0.03877449035644531,0.7
Q18,"and query difficulty. Below, we summarize our main contributions. (1) More systematic definition of ",2,303,1715,0.03436897317325175,0.5718845129013062,0.731066926847202,0,1,0.03877449035644531,0.7
Q18,"and query difficulty. Below, we summarize our main contributions. (1) More systematic definition of ",3,1146,1715,0.09850658871659859,0.4952775835990906,0.7046557487359404,0,1,0.03877449035644531,0.7
Q18,"and query difficulty. Below, we summarize our main contributions. (1) More systematic definition of ",4,902,1715,0.019637549965058513,0.557326078414917,0.7017139125573933,0,1,0.03877449035644531,0.7
Q18,"and query difficulty. Below, we summarize our main contributions. (1) More systematic definition of ",5,1123,1715,0.04810627867009168,0.5324907898902893,0.7000900794423011,0,1,0.03877449035644531,0.7
Q19,ARES Ranking of Pseudo RAG Systems NQ HotpotQA WoW FEVER MultiRC ReCoRD C.R A.R. C.R A.R. C.R A.R. C,1,1826,1817,0.37666876485844286,0.6466289758682251,0.9791555277489239,0,1,0.04134511947631836,0.7
Q19,ARES Ranking of Pseudo RAG Systems NQ HotpotQA WoW FEVER MultiRC ReCoRD C.R A.R. C.R A.R. C.R A.R. C,2,1817,1817,0.3446990378276344,0.6686410903930664,0.9745375147375811,1,1,0.04134511947631836,0.7
Q19,ARES Ranking of Pseudo RAG Systems NQ HotpotQA WoW FEVER MultiRC ReCoRD C.R A.R. C.R A.R. C.R A.R. C,3,1816,1817,0.2637043892538155,0.4211268723011017,0.6756447127977605,0,1,0.04134511947631836,0.7
Q19,ARES Ranking of Pseudo RAG Systems NQ HotpotQA WoW FEVER MultiRC ReCoRD C.R A.R. C.R A.R. C.R A.R. C,4,8,1817,0.11824260469102482,0.5388954877853394,0.6713120540285642,0,1,0.04134511947631836,0.7
Q19,ARES Ranking of Pseudo RAG Systems NQ HotpotQA WoW FEVER MultiRC ReCoRD C.R A.R. C.R A.R. C.R A.R. C,5,1818,1817,0.2911530829474184,0.39262843132019043,0.6705196940229348,0,1,0.04134511947631836,0.7
Q20,Table 5: Case Study: Comparison Between LightRAG and the Baseline NaiveRAG. Query How do indigenous ,1,1386,1395,0.4653756817424832,0.6852229833602905,0.9805117751125835,0,1,0.03636360168457031,0.7
Q20,Table 5: Case Study: Comparison Between LightRAG and the Baseline NaiveRAG. Query How do indigenous ,2,332,1395,0.4653756817424832,0.6852229833602905,0.9805117751125835,0,1,0.03636360168457031,0.7
Q20,Table 5: Case Study: Comparison Between LightRAG and the Baseline NaiveRAG. Query How do indigenous ,3,331,1395,0.3553997178396915,0.62221360206604,0.8560838338810985,0,1,0.03636360168457031,0.7
Q20,Table 5: Case Study: Comparison Between LightRAG and the Baseline NaiveRAG. Query How do indigenous ,4,1385,1395,0.3553997178396915,0.62221360206604,0.8560838338810985,0,1,0.03636360168457031,0.7
Q20,Table 5: Case Study: Comparison Between LightRAG and the Baseline NaiveRAG. Query How do indigenous ,5,1395,1395,0.49770708646034123,0.42790141701698303,0.7625709646873055,1,1,0.03636360168457031,0.7
